ProductKey,ProductSubcategoryKey,ProductSKU,ProductName,ModelName,ProductDescription,ProductColor,ProductSize,ProductStyle,ProductCost,Orderline Code,ProductPrice
773,13,SKU_773,Fellowes Superior 10 Outlet Split Surge Protector,FS1OSSP-773,Fellowes Superior 10 Outlet Split Surge Protector,Black,44,U,1320.6838,773_OLC,2181.5625
774,6,SKU_774,Sharp AL-1530CS Digital Copier,SADC-774,Sharp AL-1530CS Digital Copier,Black,48,U,1320.6838,774_OLC,2181.5625
775,2,SKU_775,AT&T 1070 Corded Phone,A1CP-775,AT&T 1070 Corded Phone,Black,52,U,1320.6838,775_OLC,2181.5625
776,8,SKU_776,Dana Halogen Swing-Arm Architect Lamp,DHSAL-776,Dana Halogen Swing-Arm Architect Lamp,Black,58,U,1320.6838,776_OLC,2181.5625
777,8,SKU_777,Eldon Delta Triangular Chair Mat,EDTCM5X5C-777,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Yellow,38,W,605.6492,777_OLC,1000.4375
778,17,SKU_778,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,SU6GMC1MC-778,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Yellow,40,W,605.6492,778_OLC,1000.4375
779,3,SKU_779,Advantus Rolling Drawer Organizers,ARDO-779,Advantus Rolling Drawer Organizers,Yellow,42,W,605.6492,779_OLC,1000.4375
780,6,SKU_780,Sharp 1540cs Digital Laser Copier,S1DLC-780,Sharp 1540cs Digital Laser Copier,Yellow,44,W,605.6492,780_OLC,1000.4375
781,13,SKU_781,Acco Smartsocket Table Surge Protector,ASTSP6CAO-781,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Yellow,48,W,605.6492,781_OLC,1000.4375
782,10,SKU_782,Globe Weis Peel & Seel First Class Envelopes,GWP&SFCE-782,Globe Weis Peel & Seel First Class Envelopes,Multi,0,0,65.8097,782_OLC,148.22
783,8,SKU_783,Nu-Dell Float Frame 11 x 14 1/2,NFF1X11-783,Nu-Dell Float Frame 11 x 14 1/2,Multi,0,0,77.9176,783_OLC,175.49
784,1,SKU_784,O'Sullivan 2-Shelf Heavy-Duty Bookcases,O2HB-784,O,Multi,0,0,101.8936,784_OLC,229.49
785,9,SKU_785,Xerox 21,X2-785,Xerox 21,Multi,0,0,15.1848,785_OLC,34.2
786,14,SKU_786,Avery 494,A4-786,Avery 494,Multi,0,0,45.4168,786_OLC,102.29
787,2,SKU_787,Cisco Unified IP Phone 7945G VoIP phone,CUIP7VP-787,Cisco Unified IP Phone 7945G VoIP phone,Multi,0,0,55.3801,787_OLC,124.73
788,2,SKU_788,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,JMJWBS-788,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Multi,0,0,17.978,788_OLC,40.4909
789,5,SKU_789,Ibico Ibimaster 300 Manual Binding System,II3MBS-789,Ibico Ibimaster 300 Manual Binding System,Multi,0,0,24.9932,789_OLC,56.2909
790,9,SKU_790,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),GWMRP(A8B-790,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Multi,0,0,48.5453,790_OLC,109.3364
791,12,SKU_791,Super Bands,SB1-791,"Super Bands, 12/Pack",Multi,0,0,17.978,791_OLC,40.4909
792,8,SKU_792,Eldon Image Series Desk Accessories,EISDAE-792,"Eldon Image Series Desk Accessories, Ebony",Multi,0,0,24.9932,792_OLC,56.2909
793,7,SKU_793,Sanford 52201 APSCO Electric Pencil Sharpener,S5AEPS-793,Sanford 52201 APSCO Electric Pencil Sharpener,Multi,0,0,48.5453,793_OLC,109.3364
794,12,SKU_794,Vinyl Coated Wire Paper Clips in Organizer Box,VCWPCIOB8-794,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Black,38,U,185.8193,794_OLC,348.76
795,3,SKU_795,Tennsco Single-Tier Lockers,TSL-795,Tennsco Single-Tier Lockers,Black,0,0,26.9708,795_OLC,60.745
796,5,SKU_796,Performers Binder/Pad Holder,PBHB-796,"Performers Binder/Pad Holder, Black",Black,0,0,92.8071,796_OLC,209.025
797,2,SKU_797,BlackBerry Q10,BQ-797,BlackBerry Q10,Black,0,0,133.2955,797_OLC,300.215
798,9,SKU_798,Xerox 229,X2-798,Xerox 229,Black,0,0,37.9909,798_OLC,85.565
799,7,SKU_799,Bulldog Vacuum Base Pencil Sharpener,BVBPS-799,Bulldog Vacuum Base Pencil Sharpener,Black,0,0,110.2829,799_OLC,248.385
800,13,SKU_800,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,ASCSAAMSP-800,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Black,0,0,146.5466,800_OLC,330.06
801,16,SKU_801,Acco Side-Punched Conventional Columnar Pads,ASCCP-801,Acco Side-Punched Conventional Columnar Pads,Black,0,0,96.7964,801_OLC,218.01
802,5,SKU_802,Acco Translucent Poly Ring Binders,ATPRB-802,Acco Translucent Poly Ring Binders,Yellow,38,W,300.1188,802_OLC,540.7545
803,5,SKU_803,Premium Transparent Presentation Covers by GBC,PTPCBG-803,Premium Transparent Presentation Covers by GBC,Black,0,0,38.9588,803_OLC,87.745
804,9,SKU_804,Xerox 1955,X1-804,Xerox 1955,Black,0,0,104.7951,804_OLC,236.025
805,13,SKU_805,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,TLTBSFM-805,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Black,0,0,145.2835,805_OLC,327.215
806,9,SKU_806,Xerox 1925,X1-806,Xerox 1925,Black,0,0,49.9789,806_OLC,112.565
807,5,SKU_807,Avery Heavy-Duty EZD  Binder With Locking Rings,AHEBWLR-807,Avery Heavy-Duty EZD  Binder With Locking Rings,Black,0,0,122.2709,807_OLC,275.385
808,11,SKU_808,Novimex Fabric Task Chair,NFTC-808,Novimex Fabric Task Chair,Black,0,0,158.5346,808_OLC,357.06
809,9,SKU_809,Xerox 203,X2-809,Xerox 203,Black,0,0,108.7844,809_OLC,245.01
810,9,SKU_810,Xerox 1929,X1-810,Xerox 1929,Black,40,U,185.8193,810_OLC,348.76
811,12,SKU_811,Colored Push Pins,CPP-811,Colored Push Pins,Black,44,U,185.8193,811_OLC,348.76
812,17,SKU_812,Logitech Gaming G510s - Keyboard,LGG-K-812,Logitech Gaming G510s - Keyboard,Black,48,U,185.8193,812_OLC,348.76
813,7,SKU_813,Turquoise Lead Holder with Pocket Clip,TLHWPC-813,Turquoise Lead Holder with Pocket Clip,Yellow,40,W,300.1188,813_OLC,540.7545
814,5,SKU_814,GBC DocuBind P50 Personal Binding Machine,GDPPBM-814,GBC DocuBind P50 Personal Binding Machine,Yellow,42,W,300.1188,814_OLC,540.7545
815,16,SKU_815,Acme Kleencut Forged Steel Scissors,AKFSS-815,Acme Kleencut Forged Steel Scissors,Yellow,44,W,300.1188,815_OLC,540.7545
816,5,SKU_816,Satellite Sectional Post Binders,SSPB-816,Satellite Sectional Post Binders,Yellow,48,W,300.1188,816_OLC,540.7545
817,9,SKU_817,Riverleaf Stik-Withit Designer Note Cubes,RSDNC-817,Riverleaf Stik-Withit Designer Note Cubes,Black,62,U,722.2568,817_OLC,1301.3636
818,5,SKU_818,GBC DocuBind TL300 Electric Binding System,GDTEBS-818,GBC DocuBind TL300 Electric Binding System,Black,44,U,722.2568,818_OLC,1301.3636
819,7,SKU_819,Faber Castell Col-Erase Pencils,FCCP-819,Faber Castell Col-Erase Pencils,Black,48,U,722.2568,819_OLC,1301.3636
820,16,SKU_820,Acme Serrated Blade Letter Opener,ASBLO-820,Acme Serrated Blade Letter Opener,Black,52,U,722.2568,820_OLC,1301.3636
821,9,SKU_821,Xerox 1899,X1-821,Xerox 1899,Black,S,M,24.7459,821_OLC,59.99
822,9,SKU_822,Xerox 1994,X1-822,Xerox 1994,Grey,0,0,51.5625,822_OLC,125
823,9,SKU_823,Personal Creations Ink Jet Cards and Labels,PCIJCAL-823,Personal Creations Ink Jet Cards and Labels,Multi,0,0,10.3125,823_OLC,25
824,9,SKU_824,Xerox 1976,X1-824,Xerox 1976,Multi,0,0,8.2459,824_OLC,19.99
825,16,SKU_825,Acme Titanium Bonded Scissors,ATBS-825,Acme Titanium Bonded Scissors,Multi,0,0,10.3084,825_OLC,24.99
826,8,SKU_826,Regeneration Desk Collection,RDC-826,Regeneration Desk Collection,Multi,0,0,5.7709,826_OLC,13.99
827,2,SKU_827,Cisco SPA525G2 IP Phone - Wireless,CSIP-W-827,Cisco SPA525G2 IP Phone - Wireless,Multi,0,0,14.4334,827_OLC,34.99
828,9,SKU_828,Xerox 1931,X1-828,Xerox 1931,Multi,0,0,18.5584,828_OLC,44.99
829,9,SKU_829,Xerox 1988,X1-829,Xerox 1988,Black,M,M,24.7459,829_OLC,59.99
830,9,SKU_830,Xerox 1993,X1-830,Xerox 1993,Black,L,M,24.7459,830_OLC,59.99
831,5,SKU_831,SlimView Poly Binder,SPB3-831,"SlimView Poly Binder, 3/8""",Black,XL,M,24.7459,831_OLC,59.99
832,8,SKU_832,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,GLIRFB-832,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Black,S,W,30.9334,832_OLC,74.99
833,10,SKU_833,Redi-Strip #10 Envelopes,R#E41X91-833,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Black,M,W,30.9334,833_OLC,74.99
834,9,SKU_834,Xerox 1921,X1-834,Xerox 1921,Black,L,W,30.9334,834_OLC,74.99
835,8,SKU_835,Eldon 200 Class Desk Accessories,E2CDAS-835,"Eldon 200 Class Desk Accessories, Smoke",Multi,S,M,37.1209,835_OLC,89.99
836,17,SKU_836,SanDisk Cruzer 32 GB USB Flash Drive,SC3GUFD-836,SanDisk Cruzer 32 GB USB Flash Drive,Multi,M,M,37.1209,836_OLC,89.99
837,9,SKU_837,Xerox 23,X2-837,Xerox 23,Multi,L,M,37.1209,837_OLC,89.99
838,3,SKU_838,Portable Personal File Box,PPFB-838,Portable Personal File Box,Black,S,U,9.7136,838_OLC,23.5481
839,5,SKU_839,Wilson Jones Elliptical Ring 3 1/2" Capacity Binders,WJER31CB8S-839,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Black,M,U,9.7136,839_OLC,23.5481
840,5,SKU_840,Square Ring Data Binders,SRDBR7PC1X1-840,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Black,L,U,9.7136,840_OLC,23.5481
841,5,SKU_841,Insertable Tab Indexes For Data Binders,ITIFDB-841,Insertable Tab Indexes For Data Binders,Black,S,U,15.6709,841_OLC,37.99
842,9,SKU_842,Xerox 1978,X1-842,Xerox 1978,Black,M,U,15.6709,842_OLC,37.99
843,9,SKU_843,Avoid Verbal Orders Carbonless Minifold Book,AVOCMB-843,Avoid Verbal Orders Carbonless Minifold Book,Black,L,U,15.6709,843_OLC,37.99
844,7,SKU_844,Newell 340,N3-844,Newell 340,Blue,S,U,23.749,844_OLC,63.5
845,2,SKU_845,Cisco SPA 501G IP Phone,CS5IP-845,Cisco SPA 501G IP Phone,Blue,M,U,23.749,845_OLC,63.5
846,5,SKU_846,Wilson Jones Hanging View Binder,WJHVBW1-846,"Wilson Jones Hanging View Binder, White, 1""",Blue,L,U,23.749,846_OLC,63.5
847,2,SKU_847,GE 30522EE2,G3-847,GE 30522EE2,Black,S,W,26.1763,847_OLC,69.99
848,8,SKU_848,Master Caster Door Stop,MCDSLNO-848,"Master Caster Door Stop, Large Neon Orange",Black,M,W,26.1763,848_OLC,69.99
849,4,SKU_849,Bretford CR8500 Series Meeting Room Furniture,BCSMRF-849,Bretford CR8500 Series Meeting Room Furniture,Black,L,W,26.1763,849_OLC,69.99
850,9,SKU_850,Xerox 1940,X1-850,Xerox 1940,Multi,0,0,1.8663,850_OLC,4.99
851,9,SKU_851,Xerox 1986,X1-851,Xerox 1986,Multi,0,0,3.7363,851_OLC,9.99
852,10,SKU_852,Jiffy Padded Mailers with Self-Seal Closure,JPMWSC-852,Jiffy Padded Mailers with Self-Seal Closure,Multi,0,0,3.3623,852_OLC,8.99
853,4,SKU_853,Balt Solid Wood Rectangular Table,BSWRT-853,Balt Solid Wood Rectangular Table,Multi,0,0,0.8565,853_OLC,2.29
854,5,SKU_854,Wilson Jones Standard D-Ring Binders,WJSDB-854,Wilson Jones Standard D-Ring Binders,Multi,M,U,3.3623,854_OLC,8.99
855,17,SKU_855,KeyTronic KT400U2 - Keyboard - Black,KK-K-B-855,KeyTronic KT400U2 - Keyboard - Black,Multi,L,U,3.3623,855_OLC,8.99
856,7,SKU_856,BOSTON Model 1800 Electric Pencil Sharpeners,BM1EPSP-856,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Multi,0,0,44.88,856_OLC,120
857,5,SKU_857,Prestige Round Ring Binders,PRRB-857,Prestige Round Ring Binders,Multi,0,0,2.9733,857_OLC,7.95
858,9,SKU_858,Xerox 216,X2-858,Xerox 216,Multi,0,0,8.2205,858_OLC,21.98
859,5,SKU_859,Wilson Jones Hanging Recycled Pressboard Data Binders,WJHRPDB-859,Wilson Jones Hanging Recycled Pressboard Data Binders,Multi,0,0,59.466,859_OLC,159
860,8,SKU_860,Tenex Carpeted,TCGOCCCSCM-860,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Multi,70,0,20.5663,860_OLC,54.99
861,7,SKU_861,SANFORD Major Accent Highlighters,SMAH-861,SANFORD Major Accent Highlighters,Yellow,S,U,41.5723,861_OLC,53.99
862,15,SKU_862,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,ETDTP-M-D-862,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Yellow,M,U,41.5723,862_OLC,53.99
863,5,SKU_863,GBC VeloBinder Strips,GVS-863,GBC VeloBinder Strips,Yellow,L,U,41.5723,863_OLC,53.99
864,8,SKU_864,Telescoping Adjustable Floor Lamp,TAFL-864,Telescoping Adjustable Floor Lamp,Yellow,XL,U,41.5723,864_OLC,53.99
865,2,SKU_865,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,IBZSSP-865,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Yellow,60,U,601.7437,865_OLC,1003.91
866,8,SKU_866,DAX Natural Wood-Tone Poster Frame,DNWPF-866,DAX Natural Wood-Tone Poster Frame,Yellow,62,U,199.8519,866_OLC,333.42
867,15,SKU_867,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,S1VEEK-867,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Yellow,46,U,601.7437,867_OLC,1003.91
868,5,SKU_868,GBC Laser Imprintable Binding System Covers,GLIBSCDS-868,"GBC Laser Imprintable Binding System Covers, Desert Sand",Yellow,50,U,601.7437,868_OLC,1003.91
869,9,SKU_869,Xerox 2000,X2-869,Xerox 2000,Yellow,54,U,601.7437,869_OLC,1003.91
870,8,SKU_870,3M Polarizing Task Lamp with Clamp Arm,3PTLWCALG-870,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Blue,46,U,601.7437,870_OLC,1003.91
871,2,SKU_871,AT&T EL51110 DECT,AED-871,AT&T EL51110 DECT,Blue,50,U,601.7437,871_OLC,1003.91
872,2,SKU_872,Panasonic KX TS3282B Corded phone,PKTCP-872,Panasonic KX TS3282B Corded phone,Blue,54,U,601.7437,872_OLC,1003.91
873,5,SKU_873,Angle-D Binders with Locking Rings,ABWLRLH-873,"Angle-D Binders with Locking Rings, Label Holders",Blue,60,U,601.7437,873_OLC,1003.91
874,4,SKU_874,Riverside Furniture Oval Coffee Table,RFOCTOETETWD-874,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Silver,0,0,53.9282,874_OLC,121.46
875,17,SKU_875,Belkin Standard 104 key USB Keyboard,BS1KUK-875,Belkin Standard 104 key USB Keyboard,Blue,50,U,199.8519,875_OLC,333.42
876,5,SKU_876,Avery Recycled Flexi-View Covers for Binding Systems,ARFCFBS-876,Avery Recycled Flexi-View Covers for Binding Systems,Blue,54,U,199.8519,876_OLC,333.42
877,3,SKU_877,Akro-Mils 12-Gallon Tote,A1T-877,Akro-Mils 12-Gallon Tote,Blue,58,U,199.8519,877_OLC,333.42
878,16,SKU_878,Acme Design Line 8" Stainless Steel Bent Scissors w/Champagne Handles,ADL8SSBSWH3C-878,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Blue,62,U,199.8519,878_OLC,333.42
879,5,SKU_879,Avery Legal 4-Ring Binder,AL4B-879,Avery Legal 4-Ring Binder,Yellow,44,U,199.8519,879_OLC,333.42
880,12,SKU_880,Acco Hot Clips Clips to Go,AHCCTG-880,Acco Hot Clips Clips to Go,Yellow,50,U,199.8519,880_OLC,333.42
881,7,SKU_881,BIC Brite Liner Highlighters,BBLH-881,BIC Brite Liner Highlighters,Yellow,54,U,199.8519,881_OLC,333.42
882,15,SKU_882,Lexmark MX611dhe Monochrome Laser Printer,LMMLP-882,Lexmark MX611dhe Monochrome Laser Printer,Yellow,58,U,199.8519,882_OLC,333.42
883,11,SKU_883,SAFCO Arco Folding Chair,SAFC-883,SAFCO Arco Folding Chair,Blue,44,U,199.8519,883_OLC,333.42
884,13,SKU_884,Kensington 7 Outlet MasterPiece Power Center,K7OMPC-884,Kensington 7 Outlet MasterPiece Power Center,Silver,40,W,199.3757,884_OLC,364.09
885,2,SKU_885,JBL Micro Wireless Portable Bluetooth Speaker,JMWPBS-885,JBL Micro Wireless Portable Bluetooth Speaker,Silver,42,W,199.3757,885_OLC,364.09
886,17,SKU_886,Logitech Wireless Touch Keyboard K400,LWTKK-886,Logitech Wireless Touch Keyboard K400,Silver,46,W,199.3757,886_OLC,364.09
887,17,SKU_887,Memorex Froggy Flash Drive 4 GB,MFFD4G-887,Memorex Froggy Flash Drive 4 GB,Silver,0,0,47.286,887_OLC,106.5
888,13,SKU_888,Holmes Replacement Filter for HEPA Air Cleaner,HRFFHACMR-888,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Multi,0,0,12.0413,888_OLC,27.12
889,3,SKU_889,Pizazz Global Quick File,PGQF-889,Pizazz Global Quick File,Multi,0,0,17.3782,889_OLC,39.14
890,12,SKU_890,Ideal Clamps,IC-890,Ideal Clamps,Multi,0,0,23.3722,890_OLC,52.64
891,12,SKU_891,Advantus Plastic Paper Clips,APPC-891,Advantus Plastic Paper Clips,Multi,0,0,12.0413,891_OLC,27.12
892,15,SKU_892,Epson WorkForce WF-2530 All-in-One Printer,EWWAPCS-892,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Multi,0,0,17.3782,892_OLC,39.14
893,13,SKU_893,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,B&DFFDADCVB-893,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Multi,0,0,23.3722,893_OLC,52.64
894,7,SKU_894,Prang Colored Pencils,PCP-894,Prang Colored Pencils,Multi,0,0,12.0413,894_OLC,27.12
895,7,SKU_895,Hunt PowerHouse Electric Pencil Sharpener,HPEPSB-895,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Multi,0,0,17.3782,895_OLC,39.14
896,9,SKU_896,Snap-A-Way Black Print Carbonless Ruled Speed Letter,SBPCRSLT-896,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Multi,0,0,23.3722,896_OLC,52.64
897,11,SKU_897,Global Super Steno Chair,GSSC-897,Global Super Steno Chair,Multi,42,U,144.5938,897_OLC,264.05
898,5,SKU_898,Acco PRESSTEX Data Binder with Storage Hooks,APDBWSHLB91X1-898,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Multi,44,U,144.5938,898_OLC,264.05
899,14,SKU_899,Alphabetical Labels for Top Tab Filing,ALFTTF-899,Alphabetical Labels for Top Tab Filing,Multi,48,U,144.5938,899_OLC,264.05
900,11,SKU_900,Global Italian Leather Office Chair,GILOC-900,Global Italian Leather Office Chair,Multi,52,U,144.5938,900_OLC,264.05
901,9,SKU_901,Advantus Motivational Note Cards,AMNC-901,Advantus Motivational Note Cards,Multi,0,0,1.8663,901_OLC,4.99
902,9,SKU_902,Xerox 210,X2-902,Xerox 210,Multi,0,0,1.4923,902_OLC,3.99
903,17,SKU_903,Rosewill 107 Normal Keys USB Wired Standard Keyboard,R1NKUWSK-903,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Multi,0,0,1.8663,903_OLC,4.99
904,2,SKU_904,Polycom SoundPoint IP 450 VoIP phone,PSI4VP-904,Polycom SoundPoint IP 450 VoIP phone,Black,42,U,136.785,904_OLC,249.79
905,15,SKU_905,3D Systems Cube Printer,3SCP2GW-905,"3D Systems Cube Printer, 2nd Generation, White",Black,44,U,136.785,905_OLC,249.79
906,8,SKU_906,Nu-Dell Executive Frame,NEF-906,Nu-Dell Executive Frame,Black,48,U,136.785,906_OLC,249.79
907,7,SKU_907,Newell 320,N3-907,Newell 320,Black,52,U,136.785,907_OLC,249.79
908,10,SKU_908,Peel & Seel Envelopes,P&SE-908,Peel & Seel Envelopes,Multi,0,0,9.3463,908_OLC,24.99
909,13,SKU_909,Kensington 6 Outlet Guardian Standard Surge Protector,K6OGSSP-909,Kensington 6 Outlet Guardian Standard Surge Protector,Multi,0,0,11.2163,909_OLC,29.99
910,8,SKU_910,Deflect-o DuraMat Lighweight,DDLSBMFLPC-910,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Multi,0,0,13.09,910_OLC,35
911,13,SKU_911,Fellowes 8 Outlet Superior Workstation Surge Protector,F8OSWSP-911,Fellowes 8 Outlet Superior Workstation Surge Protector,Multi,0,0,8.0373,911_OLC,21.49
912,5,SKU_912,Wilson Jones Impact Binders,WJIB-912,Wilson Jones Impact Binders,Multi,0,0,9.3463,912_OLC,24.99
913,5,SKU_913,Premier Elliptical Ring Binder,PERBB-913,"Premier Elliptical Ring Binder, Black",Multi,0,0,12.1924,913_OLC,32.6
914,17,SKU_914,SanDisk Cruzer 16 GB USB Flash Drive,SC1GUFD-914,SanDisk Cruzer 16 GB USB Flash Drive,Multi,0,0,10.8423,914_OLC,28.99
915,8,SKU_915,Seth Thomas 8 1/2" Cubicle Clock,ST81CC-915,Seth Thomas 8 1/2" Cubicle Clock,Silver/Black,0,0,17.9776,915_OLC,40.49
916,3,SKU_916,Eldon File Chest Portable File,EFCPF-916,Eldon File Chest Portable File,Silver/Black,0,0,27.568,916_OLC,62.09
917,5,SKU_917,Acco Suede Grain Vinyl Round Ring Binder,ASGVRRB-917,Acco Suede Grain Vinyl Round Ring Binder,Silver/Black,0,0,35.9596,917_OLC,80.99
918,16,SKU_918,Acme Value Line Scissors,AVLS-918,Acme Value Line Scissors,Silver/Black,0,0,17.9776,918_OLC,40.49
919,17,SKU_919,WD My Passport Ultra 500GB Portable External Hard Drive,WMPU5PEHD-919,WD My Passport Ultra 500GB Portable External Hard Drive,Silver/Black,0,0,27.568,919_OLC,62.09
920,9,SKU_920,Xerox 1942,X1-920,Xerox 1942,Silver/Black,0,0,35.9596,920_OLC,80.99
921,13,SKU_921,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,K7OMHPCC-921,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Silver/Black,0,0,35.9596,921_OLC,80.99
922,14,SKU_922,Avery 51,A5-922,Avery 51,Silver,38,W,199.3757,922_OLC,364.09
923,10,SKU_923,Colored Envelopes,CE-923,Colored Envelopes,Black,40,U,136.785,923_OLC,249.79
924,13,SKU_924,Sanitaire Vibra Groomer IR Commercial Upright Vacuum,SVGICUVRB-924,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Silver,40,U,144.5938,924_OLC,264.05
925,5,SKU_925,Avery Poly Binder Pockets,APBP-925,Avery Poly Binder Pockets,Silver,0,0,40.6216,925_OLC,91.49
926,15,SKU_926,Ativa V4110MDD Micro-Cut Shredder,AVMS-926,Ativa V4110MDD Micro-Cut Shredder,Multi,0,0,20.464,926_OLC,46.09
927,2,SKU_927,Spigen Samsung Galaxy S5 Case Wallet,SSGSCW-927,Spigen Samsung Galaxy S5 Case Wallet,Multi,0,0,40.6571,927_OLC,91.57
928,2,SKU_928,Vtech CS6719,VC-928,Vtech CS6719,Multi,0,0,47.286,928_OLC,106.5
929,12,SKU_929,Revere Boxed Rubber Bands by Revere,RBRBBR-929,Revere Boxed Rubber Bands by Revere,Black,0,0,77.9176,929_OLC,175.49
930,9,SKU_930,Xerox 1900,X1-930,Xerox 1900,Black,0,0,113.8816,930_OLC,256.49
931,5,SKU_931,Trimflex Flexible Post Binders,TFPB-931,Trimflex Flexible Post Binders,Black,0,0,179.8156,931_OLC,404.99
932,8,SKU_932,Seth Thomas 16" Steel Case Clock,ST1SCC-932,Seth Thomas 16" Steel Case Clock,Silver,0,0,8.9866,932_OLC,20.24
933,5,SKU_933,Acco Pressboard Covers with Storage Hooks,APCWSH17X1LB-933,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Blue,60,U,755.1508,933_OLC,1214.85
934,17,SKU_934,Logitech Trackman Marble Mouse,LTMM-934,Logitech Trackman Marble Mouse,Yellow,46,U,1481.9379,934_OLC,2384.07
935,9,SKU_935,Xerox 1924,X1-935,Xerox 1924,Yellow,50,U,1481.9379,935_OLC,2384.07
936,3,SKU_936,Eldon Gobal File Keepers,EGFK-936,Eldon Gobal File Keepers,Yellow,54,U,1481.9379,936_OLC,2384.07
937,3,SKU_937,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,EPF'SPFTLSB-937,Eldon ProFile File ,Yellow,60,U,1481.9379,937_OLC,2384.07
938,8,SKU_938,Executive Impressions 12" Wall Clock,EI1WC-938,Executive Impressions 12" Wall Clock,Blue,54,U,461.4448,938_OLC,742.35
939,10,SKU_939,Tyvek Interoffice Envelopes,TIE91X111-939,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Blue,58,U,461.4448,939_OLC,742.35
940,7,SKU_940,Newell 313,N3-940,Newell 313,Blue,62,U,461.4448,940_OLC,742.35
941,7,SKU_941,Boston 16701 Slimline Battery Pencil Sharpener,B1SBPS-941,Boston 16701 Slimline Battery Pencil Sharpener,Yellow,44,U,461.4448,941_OLC,742.35
942,15,SKU_942,Plantronics Single Ear Headset,PSEH-942,Plantronics Single Ear Headset,Yellow,50,U,461.4448,942_OLC,742.35
943,9,SKU_943,Xerox 1960,X1-943,Xerox 1960,Yellow,54,U,461.4448,943_OLC,742.35
944,17,SKU_944,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc,V2G6BSLRD3-944,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Yellow,58,U,461.4448,944_OLC,742.35
